Salesdate;Product;Price;Amount;Sales;PaymethodID;Customer ID;Costs;Deliverydate;DelcompID;OrderID
7-1-2019;7-Blue Steel Max Putter;176;57;10032;6;373;8326,56;11-1-2019;DC3;20191107988
7-1-2019;21-Capri;222;5;1110;7;446;832,5;8-1-2019;DC2;20191107989
7-1-2019;12-BugShield Natural;186;44;8184;7;328;6629,04;9-1-2019;DC3;20191107990
7-1-2019;120-Star Lite;226;17;3842;5;546;3188,86;9-1-2019;DC4;20191107991
7-1-2019;97-Mountain Man Deluxe;66;54;3564;1;394;2601,72;9-1-2019;DC1;20191107992
7-1-2019;24-Course Pro Gloves;64;28;1792;3;528;1200,64;8-1-2019;DC4;20191107993
7-1-2019;15-Canyon Mule Carryall;213;64;13632;4;654;9542,4;9-1-2019;DC4;20191107994
7-1-2019;47-Firefly Rechargeable Battery;187;41;7667;4;118;5213,56;10-1-2019;DC4;20191107995
7-1-2019;76-Hibernator Self - Inflating Mat;51;60;3060;3;9;2570,4;10-1-2019;DC4;20191107996
7-1-2019;112-Seeker Extreme;115;29;3335;2;117;2334,5;9-1-2019;DC2;20191107997
7-1-2019;47-Firefly Rechargeable Battery;187;50;9350;6;570;6358;11-1-2019;DC4;20191107998
7-1-2019;125-Sun Shelter Stick;104;83;8632;4;231;5783,44;11-1-2019;DC1;20191107999
7-1-2019;16-Canyon Mule Climber Backpack;186;67;12462;4;581;8598,78;10-1-2019;DC1;20191108000
7-1-2019;44-Firefly Lite;159;7;1113;7;174;779,1;9-1-2019;DC2;20191108001
7-1-2019;38-Fairway;78;20;1560;3;398;1154,4;8-1-2019;DC4;20191108002
7-1-2019;58-Granite Extreme;235;77;18095;2;193;13209,35;10-1-2019;DC1;20191108003
7-1-2019;144-Zone;177;29;5133;7;269;4209,06;10-1-2019;DC3;20191108004
7-1-2019;124-Sun Shelter 30;180;56;10080;3;367;6854,4;9-1-2019;DC2;20191108005
7-1-2019;129-Trail Star;129;46;5934;1;559;4747,2;9-1-2019;DC4;20191108006
7-1-2019;138-TrailChef Utensils;206;3;618;5;398;401,7;8-1-2019;DC2;20191108007
7-1-2019;43-Firefly Extreme;100;95;9500;7;343;7505;8-1-2019;DC3;20191108008
7-1-2019;27-Course Pro Putter;198;64;12672;7;676;9884,16;11-1-2019;DC3;20191108009
7-1-2019;125-Sun Shelter Stick;104;25;2600;7;541;1742;9-1-2019;DC3;20191108010
7-1-2019;99-Mountain Man Extreme;117;73;8541;7;224;7174,44;8-1-2019;DC4;20191108011
7-1-2019;48-Flicker Lantern;177;46;8142;2;322;5455,14;9-1-2019;DC2;20191108012
7-1-2019;111-Seeker 50;71;28;1988;4;290;1570,52;8-1-2019;DC3;20191108013
7-1-2019;121-Star Peg;181;64;11584;7;361;9730,56;8-1-2019;DC4;20191108014
7-1-2019;106-Polar Wave;213;39;8307;7;478;6894,81;8-1-2019;DC1;20191108015
7-1-2019;2-Astro Pilot;115;13;1495;1;173;1225,9;8-1-2019;DC3;20191108016
7-1-2019;43-Firefly Extreme;100;92;9200;1;1;7268;8-1-2019;DC4;20191108017
7-1-2019;122-Sun Blocker;77;40;3080;5;627;2248,4;9-1-2019;DC1;20191108018
7-1-2019;90-Lady Hailstorm Titanium Woods Set;196;23;4508;3;657;3741,64;11-1-2019;DC1;20191108019
7-1-2019;101-Pocket Gizmo;207;23;4761;5;191;3618,36;11-1-2019;DC2;20191108020
7-1-2019;92-Lux;223;65;14495;6;19;10291,45;9-1-2019;DC2;20191108021
7-1-2019;66-Hailstorm Steel Woods Set;100;97;9700;4;393;6402;9-1-2019;DC3;20191108022
7-1-2019;91-Legend;175;94;16450;7;54;13160;11-1-2019;DC4;20191108023
7-1-2019;51-Glacier GPS;84;57;4788;7;427;3447,36;8-1-2019;DC2;20191108024
7-1-2019;106-Polar Wave;213;48;10224;2;620;8485,92;9-1-2019;DC2;20191108025
7-1-2019;38-Fairway;78;5;390;2;641;288,6;11-1-2019;DC3;20191108026
7-1-2019;13-BugShield Spray;196;91;17836;7;601;11593,4;9-1-2019;DC3;20191108027
7-1-2019;117-Star Gazer 2;54;82;4428;3;412;3143,88;9-1-2019;DC2;20191108028
7-1-2019;77-Husky Harness;109;32;3488;3;108;2755,52;9-1-2019;DC1;20191108029
7-1-2019;97-Mountain Man Deluxe;66;16;1056;4;487;770,88;11-1-2019;DC2;20191108030
7-1-2019;77-Husky Harness;109;7;763;7;482;602,77;9-1-2019;DC3;20191108031
7-1-2019;77-Husky Harness;109;59;6431;7;601;5080,49;9-1-2019;DC3;20191108032
7-1-2019;101-Pocket Gizmo;207;46;9522;4;184;7236,72;11-1-2019;DC1;20191108033
7-1-2019;140-Trendi;191;80;15280;2;261;12529,6;8-1-2019;DC3;20191108034
7-1-2019;84-Infinity;138;39;5382;4;532;4359,42;11-1-2019;DC2;20191108035
7-1-2019;137-TrailChef Single Flame;120;60;7200;1;223;5544;10-1-2019;DC2;20191108036
7-1-2019;25-Course Pro Golf and Tee Set;229;16;3664;6;677;2821,28;9-1-2019;DC2;20191108037
7-1-2019;35-EverGlow Kerosene;106;81;8586;7;23;6096,06;9-1-2019;DC4;20191108038
7-1-2019;28-Course Pro Umbrella;136;20;2720;3;390;1849,6;11-1-2019;DC4;20191108039
7-1-2019;78-Husky Harness Extreme;249;54;13446;7;485;10084,5;10-1-2019;DC4;20191108040
7-1-2019;76-Hibernator Self - Inflating Mat;51;17;867;5;602;728,28;10-1-2019;DC2;20191108041
7-1-2019;7-Blue Steel Max Putter;176;60;10560;1;71;8764,8;11-1-2019;DC1;20191108042
7-1-2019;9-BugShield Extreme;50;31;1550;1;114;1286,5;11-1-2019;DC1;20191108043
7-1-2019;46-Firefly Multi-light;248;23;5704;4;128;4848,4;8-1-2019;DC1;20191108044
7-1-2019;96-Mountain Man Combination;150;30;4500;7;405;3555;8-1-2019;DC1;20191108045
7-1-2019;50-Glacier Deluxe;84;31;2604;7;541;2213,4;10-1-2019;DC3;20191108046
7-1-2019;12-BugShield Natural;186;14;2604;1;201;2109,24;9-1-2019;DC3;20191108047
7-1-2019;1-Aloe Relief;81;36;2916;7;373;2361,96;10-1-2019;DC3;20191108048
7-1-2019;41-Firefly Charger;175;11;1925;4;531;1289,75;8-1-2019;DC2;20191108049
7-1-2019;109-Sam;150;95;14250;3;121;10260;10-1-2019;DC1;20191108050
7-1-2019;22-Cat Eye;222;48;10656;5;576;7778,88;11-1-2019;DC1;20191108051
7-1-2019;10-BugShield Lotion;205;76;15580;3;660;12931,4;11-1-2019;DC4;20191108052
7-1-2019;114-Single Edge;200;53;10600;4;259;8480;10-1-2019;DC1;20191108053
7-1-2019;133-TrailChef Deluxe Cook Set;223;55;12265;3;121;9444,05;8-1-2019;DC3;20191108054
7-1-2019;52-Glacier GPS Extreme;127;6;762;5;401;556,26;11-1-2019;DC1;20191108055
7-1-2019;59-Granite Grip;168;72;12096;6;643;9555,84;9-1-2019;DC4;20191108056
7-1-2019;141-TX;181;65;11765;4;680;8000,2;9-1-2019;DC1;20191108057
7-1-2019;103-Polar Ice;221;6;1326;1;126;901,68;10-1-2019;DC4;20191108058
7-1-2019;36-EverGlow Lamp;146;1;146;5;13;112,42;11-1-2019;DC2;20191108059
7-1-2019;128-Trail Scout;181;93;16833;1;167;12456,42;9-1-2019;DC1;20191108060
7-1-2019;106-Polar Wave;213;10;2130;6;428;1767,9;10-1-2019;DC1;20191108061
7-1-2019;27-Course Pro Putter;198;42;8316;1;528;6486,48;8-1-2019;DC1;20191108062
7-1-2019;23-Compact Relief Kit;173;97;16781;6;566;12417,94;9-1-2019;DC3;20191108063
7-1-2019;118-Star Gazer 3;72;43;3096;4;634;2229,12;11-1-2019;DC4;20191108064
7-1-2019;74-Hibernator Pad;82;36;2952;3;244;2450,16;10-1-2019;DC2;20191108065
7-1-2019;126-Sun Shield;77;84;6468;6;399;4462,92;11-1-2019;DC2;20191108066
7-1-2019;34-EverGlow Double;207;82;16974;6;529;12560,76;11-1-2019;DC2;20191108067
7-1-2019;105-Polar Sun;213;19;4047;3;208;2994,78;11-1-2019;DC3;20191108068
7-1-2019;20-Canyon Mule Weekender Backpack;84;32;2688;3;340;1747,2;11-1-2019;DC1;20191108069
7-1-2019;36-EverGlow Lamp;146;1;146;7;238;112,42;10-1-2019;DC4;20191108070
7-1-2019;3-Auto Pilot;81;74;5994;4;328;4015,98;9-1-2019;DC1;20191108071
7-1-2019;66-Hailstorm Steel Woods Set;100;25;2500;3;112;1650;10-1-2019;DC4;20191108072
7-1-2019;25-Course Pro Golf and Tee Set;229;89;20381;3;456;15693,37;10-1-2019;DC3;20191108073
7-1-2019;128-Trail Scout;181;25;4525;3;157;3348,5;9-1-2019;DC3;20191108074
7-1-2019;90-Lady Hailstorm Titanium Woods Set;196;24;4704;1;637;3904,32;9-1-2019;DC2;20191108075
7-1-2019;18-Canyon Mule Extreme Backpack;202;72;14544;3;157;10180,8;10-1-2019;DC4;20191108076
7-1-2019;129-Trail Star;129;31;3999;4;45;3199,2;9-1-2019;DC2;20191108077
7-1-2019;94-Maximus;150;99;14850;6;261;11434,5;11-1-2019;DC3;20191108078
7-1-2019;43-Firefly Extreme;100;98;9800;3;522;7742;8-1-2019;DC3;20191108079
7-1-2019;66-Hailstorm Steel Woods Set;100;66;6600;2;309;4356;8-1-2019;DC2;20191108080
7-1-2019;26-Course Pro Golf Bag;171;90;15390;3;68;13081,5;8-1-2019;DC2;20191108081
7-1-2019;85-Insect Bite Relief;138;76;10488;6;389;6817,2;10-1-2019;DC2;20191108082
7-1-2019;130-TrailChef Canteen;52;68;3536;5;260;2652;10-1-2019;DC2;20191108083
7-1-2019;81-Husky Rope 50;204;94;19176;3;464;16107,84;9-1-2019;DC4;20191108084
7-1-2019;40-Firefly 4;169;32;5408;1;690;4326,4;11-1-2019;DC1;20191108085
7-1-2019;113-Seeker Mini;237;79;18723;4;321;14791,17;9-1-2019;DC1;20191108086
7-1-2019;134-TrailChef Double Flame;209;2;418;3;257;313,5;9-1-2019;DC4;20191108087
7-1-2019;124-Sun Shelter 30;180;63;11340;2;643;7711,2;11-1-2019;DC4;20191108088
7-1-2019;25-Course Pro Golf and Tee Set;229;38;8702;1;523;6700,54;11-1-2019;DC4;20191108089
7-1-2019;26-Course Pro Golf Bag;171;14;2394;6;433;2034,9;9-1-2019;DC2;20191108090
7-1-2019;8-Blue Steel Putter;236;16;3776;6;27;2756,48;10-1-2019;DC3;20191108091
7-1-2019;98-Mountain Man Digital;116;73;8468;5;653;5927,6;10-1-2019;DC4;20191108092
7-1-2019;62-Granite Pulley;132;9;1188;6;83;974,16;10-1-2019;DC3;20191108093
7-1-2019;8-Blue Steel Putter;236;61;14396;1;421;10509,08;10-1-2019;DC4;20191108094
7-1-2019;61-Granite Ice;165;39;6435;3;311;5276,7;8-1-2019;DC1;20191108095
7-1-2019;131-TrailChef Cook Set;107;69;7383;6;252;4946,61;11-1-2019;DC2;20191108096
7-1-2019;73-Hibernator Lite;233;40;9320;6;67;7642,4;9-1-2019;DC4;20191108097
7-1-2019;25-Course Pro Golf and Tee Set;229;94;21526;5;503;16575,02;11-1-2019;DC2;20191108098
7-1-2019;65-Hailstorm Steel Irons;178;89;15842;3;277;11406,24;8-1-2019;DC2;20191108099
7-1-2019;56-Granite Chalk Bag;140;13;1820;2;148;1255,8;9-1-2019;DC2;20191108100
7-1-2019;65-Hailstorm Steel Irons;178;93;16554;7;193;11918,88;10-1-2019;DC3;20191108101
7-1-2019;57-Granite Climbing Helmet;53;24;1272;7;553;1004,88;11-1-2019;DC4;20191108102
7-1-2019;7-Blue Steel Max Putter;176;94;16544;1;56;13731,52;10-1-2019;DC4;20191108103
7-1-2019;94-Maximus;150;93;13950;4;676;10741,5;11-1-2019;DC1;20191108104
7-1-2019;80-Husky Rope 200;187;58;10846;1;372;9110,64;9-1-2019;DC4;20191108105
7-1-2019;18-Canyon Mule Extreme Backpack;202;3;606;3;631;424,2;8-1-2019;DC2;20191108106
7-1-2019;34-EverGlow Double;207;88;18216;4;460;13479,84;9-1-2019;DC2;20191108107
7-1-2019;35-EverGlow Kerosene;106;15;1590;7;96;1128,9;9-1-2019;DC3;20191108108
7-1-2019;38-Fairway;78;4;312;4;103;230,88;8-1-2019;DC4;20191108109
7-1-2019;33-EverGlow Butane;233;20;4660;4;629;3308,6;11-1-2019;DC4;20191108110
7-1-2019;89-Lady Hailstorm Titanium Irons;130;75;9750;7;659;6337,5;9-1-2019;DC4;20191108111
7-1-2019;71-Hibernator Camp Cot;237;76;18012;3;459;14589,72;11-1-2019;DC2;20191108112
7-1-2019;138-TrailChef Utensils;206;83;17098;4;623;11113,7;9-1-2019;DC3;20191108113
7-1-2019;77-Husky Harness;109;7;763;5;599;602,77;9-1-2019;DC3;20191108114
7-1-2019;111-Seeker 50;71;27;1917;6;246;1514,43;10-1-2019;DC3;20191108115
7-1-2019;45-Firefly Mapreader;168;70;11760;7;646;9996;8-1-2019;DC3;20191108116
7-1-2019;30-Deluxe Family Relief Kit;184;42;7728;7;558;6105,12;11-1-2019;DC1;20191108117
7-1-2019;3-Auto Pilot;81;31;2511;3;448;1682,37;11-1-2019;DC4;20191108118
7-1-2019;129-Trail Star;129;41;5289;2;186;4231,2;11-1-2019;DC3;20191108119
7-1-2019;131-TrailChef Cook Set;107;94;10058;7;372;6738,86;10-1-2019;DC2;20191108120
7-1-2019;80-Husky Rope 200;187;5;935;1;261;785,4;8-1-2019;DC3;20191108121
7-1-2019;55-Granite Carabiner;247;76;18772;7;55;12201,8;9-1-2019;DC4;20191108122
7-1-2019;63-Granite Shovel;127;38;4826;6;608;3909,06;11-1-2019;DC1;20191108123
7-1-2019;8-Blue Steel Putter;236;89;21004;3;452;15332,92;10-1-2019;DC4;20191108124
7-1-2019;48-Flicker Lantern;177;37;6549;1;323;4387,83;10-1-2019;DC1;20191108125
7-1-2019;141-TX;181;69;12489;6;205;8492,52;8-1-2019;DC3;20191108126
7-1-2019;92-Lux;223;1;223;2;518;158,33;8-1-2019;DC2;20191108127
7-1-2019;53-Granite Axe;67;11;737;2;12;515,9;8-1-2019;DC1;20191108128
7-1-2019;23-Compact Relief Kit;173;31;5363;4;659;3968,62;8-1-2019;DC3;20191108129
7-1-2019;124-Sun Shelter 30;180;51;9180;5;307;6242,4;10-1-2019;DC4;20191108130
7-1-2019;125-Sun Shelter Stick;104;59;6136;7;600;4111,12;9-1-2019;DC2;20191108131
7-1-2019;68-Hailstorm Titanium Woods Set;133;25;3325;3;201;2560,25;9-1-2019;DC1;20191108132
7-1-2019;79-Husky Rope 100;221;14;3094;7;572;2506,14;9-1-2019;DC3;20191108133
7-1-2019;70-Hibernator;174;38;6612;3;639;5157,36;10-1-2019;DC3;20191108134
7-1-2019;38-Fairway;78;5;390;6;563;288,6;10-1-2019;DC1;20191108135
7-1-2019;38-Fairway;78;9;702;4;595;519,48;9-1-2019;DC3;20191108136
7-1-2019;48-Flicker Lantern;177;86;15222;4;104;10198,74;10-1-2019;DC2;20191108137
7-1-2019;126-Sun Shield;77;72;5544;6;256;3825,36;10-1-2019;DC1;20191108138
7-1-2019;83-Inferno;111;30;3330;4;526;2264,4;9-1-2019;DC2;20191108139
7-1-2019;13-BugShield Spray;196;96;18816;5;695;12230,4;10-1-2019;DC2;20191108140
7-1-2019;9-BugShield Extreme;50;30;1500;5;205;1245;9-1-2019;DC3;20191108141
7-1-2019;126-Sun Shield;77;94;7238;5;369;4994,22;11-1-2019;DC3;20191108142
7-1-2019;52-Glacier GPS Extreme;127;14;1778;7;150;1297,94;9-1-2019;DC4;20191108143
7-1-2019;34-EverGlow Double;207;68;14076;5;373;10416,24;11-1-2019;DC3;20191108144
7-1-2019;18-Canyon Mule Extreme Backpack;202;46;9292;6;418;6504,4;10-1-2019;DC3;20191108145
7-1-2019;135-TrailChef Kettle;163;76;12388;6;148;9786,52;10-1-2019;DC1;20191108146
7-1-2019;10-BugShield Lotion;205;75;15375;3;480;12761,25;11-1-2019;DC1;20191108147
7-1-2019;12-BugShield Natural;186;73;13578;5;33;10998,18;8-1-2019;DC2;20191108148
7-1-2019;133-TrailChef Deluxe Cook Set;223;26;5798;6;550;4464,46;11-1-2019;DC4;20191108149
7-1-2019;25-Course Pro Golf and Tee Set;229;99;22671;3;672;17456,67;10-1-2019;DC1;20191108150
7-1-2019;21-Capri;222;38;8436;2;241;6327;8-1-2019;DC3;20191108151
7-1-2019;4-Bear Edge;149;16;2384;6;659;1716,48;9-1-2019;DC1;20191108152
7-1-2019;114-Single Edge;200;79;15800;5;643;12640;9-1-2019;DC4;20191108153
7-1-2019;94-Maximus;150;6;900;6;581;693;10-1-2019;DC4;20191108154
7-1-2019;52-Glacier GPS Extreme;127;89;11303;2;273;8251,19;10-1-2019;DC1;20191108155
7-1-2019;107-Ranger Vision;111;48;5328;7;126;4528,8;11-1-2019;DC2;20191108156
7-1-2019;34-EverGlow Double;207;86;17802;6;239;13173,48;8-1-2019;DC4;20191108157
7-1-2019;133-TrailChef Deluxe Cook Set;223;41;9143;3;445;7040,11;11-1-2019;DC1;20191108158
7-1-2019;73-Hibernator Lite;233;75;17475;2;11;14329,5;9-1-2019;DC2;20191108159
7-1-2019;110-Seeker 35;150;1;150;1;153;124,5;10-1-2019;DC1;20191108160
7-1-2019;83-Inferno;111;37;4107;7;678;2792,76;10-1-2019;DC4;20191108161
7-1-2019;120-Star Lite;226;29;6554;1;229;5439,82;11-1-2019;DC3;20191108162
7-1-2019;5-Bear Survival Edge;60;81;4860;6;434;4033,8;10-1-2019;DC3;20191108163
7-1-2019;8-Blue Steel Putter;236;76;17936;7;344;13093,28;8-1-2019;DC3;20191108164
7-1-2019;25-Course Pro Golf and Tee Set;229;13;2977;2;243;2292,29;8-1-2019;DC1;20191108165
7-1-2019;93-Max Gizmo;76;18;1368;3;161;1026;10-1-2019;DC4;20191108166
7-1-2019;16-Canyon Mule Climber Backpack;186;72;13392;2;546;9240,48;10-1-2019;DC3;20191108167
7-1-2019;56-Granite Chalk Bag;140;50;7000;5;135;4830;10-1-2019;DC3;20191108168
7-1-2019;123-Sun Shelter 15;95;23;2185;6;113;1551,35;11-1-2019;DC3;20191108169
7-1-2019;29-Dante;178;29;5162;2;125;4336,08;9-1-2019;DC3;20191108170
7-1-2019;7-Blue Steel Max Putter;176;55;9680;1;188;8034,4;9-1-2019;DC4;20191108171
7-1-2019;85-Insect Bite Relief;138;12;1656;2;207;1076,4;9-1-2019;DC2;20191108172
7-1-2019;19-Canyon Mule Journey Backpack;143;5;715;2;297;479,05;11-1-2019;DC1;20191108173
7-1-2019;39-Firefly 2;130;68;8840;3;218;7425,6;10-1-2019;DC2;20191108174
7-1-2019;39-Firefly 2;130;31;4030;2;141;3385,2;11-1-2019;DC1;20191108175
7-1-2019;136-TrailChef Kitchen Kit;203;18;3654;1;501;2923,2;11-1-2019;DC3;20191108176
7-1-2019;86-Kodiak;227;68;15436;1;532;10187,76;8-1-2019;DC2;20191108177
7-1-2019;59-Granite Grip;168;12;2016;1;193;1592,64;8-1-2019;DC2;20191108178
7-1-2019;63-Granite Shovel;127;71;9017;4;196;7303,77;11-1-2019;DC3;20191108179
7-1-2019;135-TrailChef Kettle;163;80;13040;1;525;10301,6;8-1-2019;DC3;20191108180
7-1-2019;66-Hailstorm Steel Woods Set;100;10;1000;5;74;660;10-1-2019;DC1;20191108181
7-1-2019;112-Seeker Extreme;115;45;5175;5;593;3622,5;9-1-2019;DC1;20191108182
7-1-2019;114-Single Edge;200;81;16200;7;570;12960;11-1-2019;DC1;20191108183
7-1-2019;77-Husky Harness;109;5;545;5;108;430,55;10-1-2019;DC3;20191108184
7-1-2019;103-Polar Ice;221;56;12376;2;276;8415,68;11-1-2019;DC4;20191108185
7-1-2019;29-Dante;178;71;12638;3;419;10615,92;10-1-2019;DC4;20191108186
7-1-2019;22-Cat Eye;222;49;10878;2;363;7940,94;8-1-2019;DC1;20191108187
7-1-2019;51-Glacier GPS;84;99;8316;2;178;5987,52;9-1-2019;DC2;20191108188
7-1-2019;89-Lady Hailstorm Titanium Irons;130;57;7410;3;572;4816,5;8-1-2019;DC1;20191108189
7-1-2019;60-Granite Hammer;54;91;4914;6;341;3685,5;9-1-2019;DC3;20191108190
7-1-2019;92-Lux;223;31;6913;4;221;4908,23;10-1-2019;DC1;20191108191
7-1-2019;56-Granite Chalk Bag;140;4;560;5;163;386,4;11-1-2019;DC2;20191108192
7-1-2019;131-TrailChef Cook Set;107;10;1070;7;589;716,9;10-1-2019;DC3;20191108193
7-1-2019;11-BugShield Lotion Lite;65;75;4875;6;279;3510;8-1-2019;DC1;20191108194
7-1-2019;134-TrailChef Double Flame;209;73;15257;3;184;11442,75;9-1-2019;DC4;20191108195
7-1-2019;84-Infinity;138;99;13662;3;363;11066,22;11-1-2019;DC2;20191108196
7-1-2019;110-Seeker 35;150;90;13500;4;219;11205;9-1-2019;DC1;20191108197
7-1-2019;86-Kodiak;227;53;12031;1;269;7940,46;9-1-2019;DC2;20191108198
7-1-2019;109-Sam;150;46;6900;3;432;4968;11-1-2019;DC1;20191108199
7-1-2019;85-Insect Bite Relief;138;40;5520;7;464;3588;11-1-2019;DC2;20191108200
7-1-2019;90-Lady Hailstorm Titanium Woods Set;196;45;8820;2;554;7320,6;11-1-2019;DC1;20191108201
7-1-2019;56-Granite Chalk Bag;140;44;6160;3;254;4250,4;10-1-2019;DC3;20191108202
7-1-2019;107-Ranger Vision;111;41;4551;5;140;3868,35;9-1-2019;DC1;20191108203
7-1-2019;67-Hailstorm Titanium Irons;195;54;10530;3;653;7897,5;9-1-2019;DC2;20191108204
7-1-2019;82-Husky Rope 60;88;50;4400;5;685;3124;8-1-2019;DC3;20191108205
7-1-2019;28-Course Pro Umbrella;136;84;11424;6;317;7768,32;8-1-2019;DC1;20191108206
7-1-2019;30-Deluxe Family Relief Kit;184;71;13064;4;119;10320,56;8-1-2019;DC2;20191108207
7-1-2019;92-Lux;223;6;1338;3;8;949,98;8-1-2019;DC3;20191108208
7-1-2019;56-Granite Chalk Bag;140;94;13160;5;41;9080,4;9-1-2019;DC1;20191108209
7-1-2019;14-Calamine Relief;97;84;8148;6;469;6681,36;10-1-2019;DC3;20191108210
7-1-2019;131-TrailChef Cook Set;107;81;8667;4;692;5806,89;9-1-2019;DC3;20191108211
7-1-2019;80-Husky Rope 200;187;5;935;3;287;785,4;11-1-2019;DC3;20191108212
7-1-2019;100-Opera Vision;77;13;1001;6;126;690,69;9-1-2019;DC2;20191108213
7-1-2019;5-Bear Survival Edge;60;78;4680;3;575;3884,4;9-1-2019;DC3;20191108214
7-1-2019;49-Glacier Basic;215;68;14620;6;210;11696;9-1-2019;DC4;20191108215
7-1-2019;117-Star Gazer 2;54;74;3996;5;144;2837,16;10-1-2019;DC1;20191108216
7-1-2019;2-Astro Pilot;115;99;11385;1;530;9335,7;11-1-2019;DC4;20191108217
7-1-2019;83-Inferno;111;74;8214;2;266;5585,52;11-1-2019;DC3;20191108218
7-1-2019;73-Hibernator Lite;233;90;20970;5;487;17195,4;11-1-2019;DC3;20191108219
7-1-2019;133-TrailChef Deluxe Cook Set;223;45;10035;7;629;7726,95;10-1-2019;DC2;20191108220
7-1-2019;103-Polar Ice;221;7;1547;2;273;1051,96;8-1-2019;DC2;20191108221
7-1-2019;121-Star Peg;181;57;10317;7;228;8666,28;10-1-2019;DC1;20191108222
7-1-2019;133-TrailChef Deluxe Cook Set;223;77;17171;2;459;13221,67;9-1-2019;DC3;20191108223
7-1-2019;85-Insect Bite Relief;138;79;10902;7;309;7086,3;10-1-2019;DC2;20191108224
7-1-2019;7-Blue Steel Max Putter;176;26;4576;6;387;3798,08;9-1-2019;DC3;20191108225
7-1-2019;10-BugShield Lotion;205;68;13940;6;43;11570,2;8-1-2019;DC3;20191108226
7-1-2019;8-Blue Steel Putter;236;16;3776;2;556;2756,48;9-1-2019;DC1;20191108227
7-1-2019;138-TrailChef Utensils;206;95;19570;6;429;12720,5;10-1-2019;DC1;20191108228
7-1-2019;4-Bear Edge;149;73;10877;3;225;7831,44;11-1-2019;DC2;20191108229
7-1-2019;115-Sky Pilot;233;28;6524;6;588;4958,24;10-1-2019;DC4;20191108230
7-1-2019;102-Polar Extreme;185;98;18130;4;327;14322,7;10-1-2019;DC2;20191108231
7-1-2019;44-Firefly Lite;159;84;13356;6;316;9349,2;11-1-2019;DC3;20191108232
7-1-2019;128-Trail Scout;181;2;362;3;48;267,88;8-1-2019;DC4;20191108233
7-1-2019;137-TrailChef Single Flame;120;56;6720;6;125;5174,4;11-1-2019;DC2;20191108234
7-1-2019;100-Opera Vision;77;60;4620;7;500;3187,8;11-1-2019;DC2;20191108235
7-1-2019;5-Bear Survival Edge;60;62;3720;1;394;3087,6;10-1-2019;DC4;20191108236
7-1-2019;100-Opera Vision;77;35;2695;5;507;1859,55;10-1-2019;DC1;20191108237
7-1-2019;50-Glacier Deluxe;84;68;5712;4;236;4855,2;11-1-2019;DC4;20191108238
7-1-2019;11-BugShield Lotion Lite;65;59;3835;7;112;2761,2;10-1-2019;DC3;20191108239
7-1-2019;109-Sam;150;20;3000;3;155;2160;9-1-2019;DC4;20191108240
7-1-2019;76-Hibernator Self - Inflating Mat;51;12;612;6;444;514,08;9-1-2019;DC1;20191108241
7-1-2019;129-Trail Star;129;89;11481;3;109;9184,8;11-1-2019;DC4;20191108242
7-1-2019;20-Canyon Mule Weekender Backpack;84;26;2184;2;178;1419,6;11-1-2019;DC3;20191108243
7-1-2019;107-Ranger Vision;111;97;10767;6;693;9151,95;8-1-2019;DC1;20191108244
7-1-2019;113-Seeker Mini;237;68;16116;1;14;12731,64;11-1-2019;DC2;20191108245
7-1-2019;87-Lady Hailstorm Steel Irons;226;22;4972;2;115;3430,68;8-1-2019;DC3;20191108246
7-1-2019;6-Bella;147;20;2940;2;624;1969,8;9-1-2019;DC4;20191108247
7-1-2019;70-Hibernator;174;6;1044;2;644;814,32;9-1-2019;DC3;20191108248
7-1-2019;52-Glacier GPS Extreme;127;53;6731;1;458;4913,63;9-1-2019;DC1;20191108249
7-1-2019;111-Seeker 50;71;92;6532;5;501;5160,28;8-1-2019;DC1;20191108250
7-1-2019;73-Hibernator Lite;233;87;20271;4;694;16622,22;11-1-2019;DC4;20191108251
7-1-2019;14-Calamine Relief;97;92;8924;7;594;7317,68;11-1-2019;DC2;20191108252
7-1-2019;139-TrailChef Water Bag;149;55;8195;3;38;6064,3;9-1-2019;DC2;20191108253
7-1-2019;50-Glacier Deluxe;84;95;7980;1;265;6783;8-1-2019;DC4;20191108254
7-1-2019;8-Blue Steel Putter;236;2;472;2;530;344,56;10-1-2019;DC3;20191108255
7-1-2019;64-Granite Signal Mirror;234;60;14040;4;191;10670,4;9-1-2019;DC3;20191108256
7-1-2019;29-Dante;178;90;16020;7;46;13456,8;9-1-2019;DC4;20191108257
7-1-2019;128-Trail Scout;181;27;4887;6;64;3616,38;9-1-2019;DC1;20191108258
7-1-2019;29-Dante;178;94;16732;2;75;14054,88;10-1-2019;DC4;20191108259
7-1-2019;59-Granite Grip;168;14;2352;6;653;1858,08;10-1-2019;DC4;20191108260
7-1-2019;76-Hibernator Self - Inflating Mat;51;1;51;2;178;42,84;11-1-2019;DC2;20191108261
7-1-2019;78-Husky Harness Extreme;249;70;17430;6;451;13072,5;11-1-2019;DC3;20191108262
7-1-2019;77-Husky Harness;109;30;3270;7;3;2583,3;8-1-2019;DC2;20191108263
7-1-2019;1-Aloe Relief;81;6;486;2;198;393,66;8-1-2019;DC4;20191108264
7-1-2019;12-BugShield Natural;186;43;7998;5;667;6478,38;8-1-2019;DC1;20191108265
7-1-2019;127-Trail Master;73;76;5548;3;531;4216,48;11-1-2019;DC1;20191108266
